,val_text,val_true,val_pred,bleu_score
6384,pros great supplement cats vitamins nutrients includes taurine cons good days frozen ice cube trays use needed recommended,cat sure,great for cats,0.0
6385,last shipment received preparing milk black specks particles two three containers even know first used first time happened using goats milk daughter since december loves plus constipated like whole cow milk leary buying another batch may contain stuff,unusual black in milk,great product but not as advertised,0.0
6386,love pop chips low fat calories yummy flavor definitely ordering,great,delicious,0.0
6387,candy ordinary milk chocolate glad organic option hand halloween love idea including little nature education little disappointed text insect card saw well written almost nothing moth pictured get candy,nice organic option,not as good as the best,0.0
6388,good aroma good mouth feel taste flavorless like crunchy lump flour might help put ginger,blah,good but not great,0.0
6389,buy lasagna case amazon free shipping deal precook pasta lay dish along rest ingredients comes perfectly guess expected always breakage noodle box piece together number smaller pieces end still comes nicely lived without lasagna years real treat get auto shipped case every three months price convenience cannot beat,great gf pasta,great for gluten free baking,0.2
6390,bought cigars bubble gum ones everybody loved chocolate ones much bubble gum ones besides nice presentation people said chocolate actually really good would buy bubble gum ones thing wished gave bad jumbo pack cigars went fast,good chocolate nice packaging,great product,0.0
6391,long time fan lindt chocolate like among inexpensive widely available brands chocolate tasty small complaint far fewer hazelnuts packaging makes believe probably average one nut per large,tasty chocolate but too few nuts,good but not great,0.15163266492815836
6392,daughter likes foods told one friends gave good went store wow right buying online best price less store case everyone eats pirates booty buys,pb is,best ever,0.0
6393,like say taste buds require lot flavoring might norm first ordered hoping would nice full taste lack better word diluted flavor disappointed say tasted burnt like coffee really enjoying order time comes,nice full flavor,not the same as expected,0.0
6394,great product maintaining improving dog health weight better anything petco walmart wish amazon would add subscription service reduced price since bag every weeks two dogs fairly expensive,dog health,great product,0.0
6395,heavy kettle style chip heavy kettle brand chips bas good flavor reorder,good chips,chips,0.36787944117144233
6396,pelindaba lavender honey perfect combination heavenly tasty honeys worth anymore,best honey ever,delicious,0.0
6397,cannot get oil bottle iwill cut top bottle another brand wide mouth jar know almost impossible squeez container,very unhappy,it works,0.0
6398,spicy salty highly addictive worry salt content sure case die kidney damage one day good,finger licking good,the best salt vinegar chips,0.0
6399,whole box peanut butter dog cookies wont touch loves begs good buy little big mouth per box,she loves them,great cookies,0.0
6400,different people different different tastes past experience avoid anything lemon lime flavored went orange tastes like watered two ounces small bottle fits desk drawer crashing caffeine gives jitters still feel tired matter much coffee tea drink bad mid afternoon crash could hardly keep eyes open drank bottle stuff instantly mid morning magic effects dead tired begin probably treat cause rather drinking energy drinks relieve symptoms also high metabolism take small sip wait minutes drink need,works exactly like they say it does,fear the energy booster,0.0
6401,absolutely love product live caribbean going costco constantly get product going problem thank amazon alternative method satisfying desire delicious fruits,always my favourite delicious,love this stuff,0.0
6402,maybe thought really tasted like crap funky aftertaste good tasting general maybe tastes better hungry freezing camping mountains kitchen good,awful,tastes like cardboard,0.0
6403,lundberg rice mixes family favorite use many ways always great mild tasting nutty texture,the best,great product,0.0
6404,absolute best strawberry preserves ever eaten one time store stock brand buy another brand strawberry preserves ended throwing jar away eating half product much better bonne maman brands also absolutely love contains corn syrup kind,best preserves by far,the best,0.18393972058572117
6405,never tried himalayan salt really like think strong normal white table salt tastier continue buy,good salt,great salt,0.5
6406,yogi teas highest quality organic earth friendly flavorful prefer brand calming tea slightly spicy relaxing packaging good environment love reading exercises philosophical messages box yogi tea bomb,yogi tea,my favorite tea,0.3333333333333333
6407,love convenient instant coffee premixed cream sugar actually tastes much better brewed coffee believe saw nescafe first sold philippines became available amazon anywhere else usa highly recommend rich tasting nescafe instant coffee regular brewed coffee great travel,nescafe in regular instant coffee sticks,best coffee ever,0.12262648039048077
6408,say lugging coffee store roast brewed drip machine starts day every day find strength like coffee maker add flavors smooth blend amazons auto delivery one wrong thank,brew to taste,best cup coffee,0.0
6409,love international delight creamer disappointed received box creamers mess expect mess like received ever packing needs something different creamers throw box unprotected like shipping reorder products packing fixed far product price unbeatable packing makes total loss recommend packing creamers changed bummer,packing is,great product poor shipping,0.0
6410,dog loves kibble size tooooo small would perfect dogs opinion still use supplement dog main kibbles blue nutro max seems kibbles real dried beef mixed seen kibbles real ingredients sure product quality keep eye,great for small or medium breeds,my dog loves it,0.0
6411,ordered chips got many good reviews glad flavors tasty satisfying calories bag great snack quell hunger crunchy salty goodness without killing diet yes bit pricier big bag regular chips stops eating couple bag really enough keep happy got new favorite chip,great for losing weight,delicious and healthy,0.0
6412,used wine beer bottling purposes would great flavor tried far raspberry chocolate caramel caramel nice aroma tastes right least favorite far chocolate seems mix really nice raspberry also seems really stand better iced coffee raspberry favorite opportunity try thus far think nice additions flavor coffee need figure right consistencies amounts use much tastes bit artificial little subtle difficult discern flavoring would give overall seem decent really areas improvement though would exactly hesitate recommend give away gift right person,they seem all right,good for you not too sweet,0.0
6413,hoping new recipe would include protein fat original since opinion protein essential fatty acids abundant salmon best reasons feed baby well taken time research nutritional info purchasing item actually contains less manage get baby eat entire pouch get mere gram protein rda baby grams fat calories makes nutrient poor food happybaby pretty despicable company,does not promote healthy growth and,baby food,0.0
6414,received day impressed looked easy break unfortunately joey ate made sick maybe hour period continuing treats make smooth transition ordered tried turkey sweet potato formula reaction maybe rich wanted badly work usual amazon ready help think wrong ordering amazon superb customer service products,ok just not for my dog,have to be careful of this product,0.0
6415,fair deal extraordinary fair take moment think reading review gummi bears clearly type person would find pound box haribo gummi wonderful thing,pounds of excellent gummi bears,best gummy bears ever,0.19470019576785122
6416,many years ago friend oregon told ever drank yorkshire gold would never want anything else right today shipment comes store word mouth makes boxes disappear fast asked cashier could find yorkshire gold went back room store came back holding boxes tea looking ways took check stand yorkshire gold comes store run look shelf stacked see blank spot heard going difficult get tea although tea drinkers responsible great success,you will never want to drink anything else,the best tea ever,0.0
6417,great spices use time lots lots recipes including find flavorful overloaded oregano like others fresh close going get bought several give away friends family using year hesitate buy looking quality spices,great spices,best brown rice ever,0.0
6418,famous honey korean community believe product reliability family likes honey lot thank much product amazon,official honey in amazon,great product,0.0
6419,prefer darker lentil tastes wonderful quick easy recommend great bean add diet health,red lentils,delicious,0.0
6420,tried cold right nice start sweet strong bitterness poor finish non coffee aftertaste remote chemical influence one,starts well not so good,not bad,0.11156508007421491
6421,waiting although took happen glad finally see flavored coffee pods pre flavored varieties taste fake sometimes oily flavoring added opposite tastes quite real funny chemical taste taste natural clean welcome addition anyone could ever get bored regular coffee product ads nice variety,yummers,the best coffee ever,0.0
6422,several brands beef sticks picky eater surprised pretty big discrepancy product reviewed tasted tasted like beef heart beef skin provided resistance mushy inside maybe batch higher proportion normal got hot flavor mask weirdness taste reason two stars instead one brought camping little short food short sticks provided sustenance even little bit taste cause diarrhea stomach problems unlike people receive samples buffalo bills input regards stuff tastes,mostly tastes of beef heart,the only one of the best,0.16666666666666669
6423,pretty good sweetened cereal tastes bit like sweeter version honey nut cheerios sweet went second bowl third day gone pretty good vote approval variety ages remained crunchy held milk nice bit substance bit cheerios,yummy,good but not great,0.0
6424,take less time problem crushed pearls often find standard packages less delicate easy make tasty end would suggest buying minute kind,faster and easier,great tasting,0.0
6425,singles lots black tea breakfast tea celestial seasons tea much variety hoped,strange mix,good tea but,0.0
6426,crunch world always pre apologize office mates lunch mind smack crunch loud digress one favorite items kay aftertaste maintain crunch factor plain good sweetness overpowering protein content helps fill main staple treat lunch addition,the snack that love,delicious,0.0
6427,gerber website bpa used making plastic cups gerber pureed baby food products important note even products number plastic made bpa confirmed gerber organic baby food containers mix plastic types numbers mix recyclable either category given number code recycling see bpa information,safe do your research,contains msg,0.0
6428,fruit juice plus carbonation thought sounded strange right like fizzy juice box like strong fruit juice may like like juice give little kick thought would add vodka shot belvedere fix anything wrong buy juice drink mixer struggled forcing pouring drain drank love vodka love black cherry switch,the switch but from what,refreshing and refreshing,0.0
6429,happy try enjoy pop chips recommended calorie count com products like available local grocers com mentioned snacks available amazon com know easy order accept delivery door pop chips delicious come many flavors ordered twice shared friends love single serving calorie packs treats tasty delicious email list alert flavored pop chips become available thanks amazon planning order snacks family vacation variety make fun treat compared calorie treats product gets rating family,popchips love,delicious and healthy snack,0.0
6430,great hit dogs mixed blue buffalo gobbled right however ingredients kind yucky added colors animal products well fair amount corn see extra itching allergies food prefer avoiding colors products keep mixing occasional treat though,not like the colors and animal by products,my dog loves these,0.0
6431,great pre ground coffee small enough containers stay fresh used drink lot coffee convenience one rich enough buy pre ground coffee means lot one week amazon let make subscription sure check free shipping might get shock though haha gotta say price gone way much ordered case checked local supermarket cents per cheaper,truely excellent bargain,good coffee but expensive,0.0
6432,nespresso tassimo machine love also love starbuck christmas blend missed since got machine thought little caps would trick kind work resulting coffee pretty watery capsule look like sturdy enough handle pressure machine shrunken use unlike real nespresso capsules coffee comes tastes fine weak overall strength looks really watery plus foaming milk adding coffee coffee instanly melts pops foam nespresso must something coffee make find point none reviews touch upon,but the coffee flavor comes through ruins foam,not what expected,0.0
6433,best coffee ever smooth full flavor get little bitter weaken much coffee,fantastic,best coffee,0.0
6434,like flavors degree except one really salty combination flavors good,only flavor did not like at all,yummy,0.0
6435,priced affordably high quality cinnamon sticks make great garnish coffee tea cocktails icecream,flavorful,good stuff,0.0
6436,chips great snack dinner cup cocoa coffe chips wonderful seller comes highly reccommended fast delivery flawless transaction back,delicious treat,delicious,0.36787944117144233
6437,best cup design allows richer great flavor seep favorite better price compared cups,great coffee,my favorite,0.0
6438,bought three pack big cans great price good tasting stuff far better value starbucks via,great taste and value,great product,0.18393972058572117
6439,wonderful powdered chai mix mixed hot water iced milk added local shop served sold home use really like said subtracted star caffeine free statement product listing may technically correct think misleading use caffeinated products seek decaf son feel caffeine per serving counts caffeine free would suggest part product description amended removed meanwhile see least one reviewer noted caffeine issue call attention well still great tasting chai mix would like see improved product description rather misleading statement legal disclaimer,big train vanilla chai,and not what expected,0.0
6440,picture description item pepper plant least construed way get small full dirt pepper seed inside living plant expecting receive pepper plant disappointed bucks one seed bit high side thought might prevent buyer making mistake plus longer judged hottest pepper world moruga scorpion takes honor,buyer beware not plant,not as advertised,0.23884377019126307
6441,first time bought product old yorkie loved small size perfect box greenies give many days enjoyment,my yorkie loves them,great product,0.0
6442,ordered product twice nothing wrong shipping bottles good would order product anytime beaten price blue sky natural subscribe,great product,good product,0.5
6443,anti dandruff shampoo contains pyrithione zinc anti dandruff ingredient found head shoulders shampoos head shoulders shampoo family using past several years tried line anti dandruff products good results far son says prefers line head shoulders smell better lightly scented find similar scent non anti dandruff line tried clear overall good anti dandruff shampoo would recommend,good anti dandruff shampoo,it works,0.0
6444,much better honey stuff comes little bear supermarket inexpensive packaging little bit annoying cut tip spout thick plastic need use cutters heavy pair scissors also sealed foil seal help prevents contamination shipping,very good honey for great price,good but not great,0.3032653298563167
6445,company found fogchaser much acidic though could coincidence heart rate went cups fogchaser interest pack received come boxes descriptions cellophane bags cups thought strange ordered fogchaser pack box able give one gift coffee buddy work coffee getting stale others concerned well coffee last long around cups goes much less week noticed staleness storing upright keurig carousel probably particular carousel leave bottoms cups exposed air digress recommend rainforest blend great cup coffee really good price less packaging boot,good cup of coffee,great tasting coffee,0.23884377019126307
6446,drink ton green tea recently purchased amazon like try new green teas every think found new everyday green tea looking organic green tea without caffeine believe probably best green tea ever consumed fyi drink green tea cold use bags make gallon buy green tea confidence like make pitcher drink couple days,great green tea,my favorite tea,0.3333333333333333
6447,great blend italian sausage makes mild sausage little kick lbs sausage make batches measured level blend permanent marker made lines every inch container lbs meat ground shoulders mixed spices second time best sausage ever tastes like style sausage fennel would recommend anyone looking save money sausage estimated pound store bought pound also healthy purchasing blends future also try,italian sausage success,best sauce ever,0.0
6448,love loose tea much better dust get bags however drinking harney sons hot cinnamon spice tea bag form currently thinking taking notch going loose variety please know taste rather funny aftertaste take several days getting used yes still good sadly nearly good tea bags know sound like philistine really true,as the tea bags believe it or not,good tea but not my favorite,0.23884377019126307
6449,great product priced well ordered several times past years really like walnut oil packaged well ships time keep ordering product seller,good price great product,great product,0.36787944117144233
6450,partners wisecrackers best crackers ever taste spicy pepper favorite eat crackers snack cheese hummus type dips,wisecrackers spicy pepper,best chips ever,0.0
6451,rating stars even though tried specific product yet two kitties nuts tuna flakes emergency purchase ran usually buy asian food grocer dot com sold people food,there is cheaper alternative,dog likes it,0.0
6452,smell spices tea awesome tea weak try let soak cup extra seconds leave bitter taste tried add packet lipton tea taste still bitter soi still practicing also work half half much coffee mate nothing like original made scratch recommendations since huge quantity cannot return try one package store first see works,still can not return,not what expected,0.23884377019126307
6453,enjoyable tea refreshing taste count pack represents excellent buy compared store prices,my tea,good tea but not the best,0.16666666666666669
6454,make cats things get like put cardboard boxes around living room toss treats random cats leap boxes gobble treat leap waiting hear next one pretty dang entertaining sure anything else something treats drives cats crazy love,it cat bait,my cats love it,0.25
6455,rid bugs never even considered soil thought brought new plant purchase could understand could multiply rapidly heard husband hands flying around desk downstairs went potting room opened bag busted could get bag outside fast enough ended throwing many favorite plants starting scratch case get paid whole lot bargained reviewer claims watering cannot agree avid indoor outdoor gardener years never experienced anything like yes sure good drainage water plants different plants different requirements maybe bags infested take chance,gnats is right,not worth the money,0.0
6456,bought tea looking good product containing turmeric heard turmeric herb help inflammation response also good fighting infection body well read first bad review buy tea contains licorice hate taste cannot stand besides reports chemical root contains removed licorice root harmful beneficial bad ingredients listed buy wasted money sorry like tea licorice taste overwhelming barely taste good herbs,licorice in there do not like that,not my favorite,0.08786571270524224
6457,found product great texture taste wife uses replace traditional orzo recipes,great ww orzo replacement,great product,0.18393972058572117
6458,read reviews novice gardener bought gnats would know gnat met one encountered nothing moving plants still good shape,did get cheated,fun to be,0.0
6459,well certainly last long german shepard mix puppy less hour shredded rope splitting two pieces knot jug dropped bottom able empty treats quickly used larger treats inside rope worked minutes ripped nub coating neck bottle started crushing neck portion take away toss getting uses less hours,great idea poor quality rope,great product,0.11156508007421491
6460,vet recommended pouches cats help loose weight dry food full carbs suggested wet food since mostly protein fat would eating wild needless say picky felines love food coats shiny see loose extra lbs also tried flavors food fave,great choice,great food,0.5
6461,waste hard earned cash dare say coffee even taste like coffee bag thought give try let tell bother,coffee,not the same,0.0
6462,many bad things nutrasweet bought bottle pack chocolate stevia liquid try really like takes drops sweeten morning coffee give faintly chocolate flavor smell chocolately would like adding drops makes sweet notice aftertaste bitterness using stevia although read reviews people bottle lists ingredients proprietary blend purified water stevia extract ingredients makes wonder put cannot tell couple drops per day ingest willing let keep secrets got two bottles free shipping amazon supersaver shipping orders also available discount sign subscribe save,chocolate flavor zero calories healthy stevia,the best,0.0
6463,glad read reviews ordered maple syrup good price right winner take chance,great syrup at great price,great product,0.11156508007421491
6464,dogs tried yet yet lol love even good duck potato ones used get natural balance well good treat balanced meal fillers garbage independent rescue home important rescues get high quality dogs try get made usa treats natural healthy treats rolls huge great training treats buy,yummy,great for training,0.0
6465,love stuff small box sweetness splenda packets beat cannot eat much sugar still get sweet tooth sometimes sure could buy bulk box splenda packets liquid sweetener works well without taking lot space bonus feel like harming environment throwing away hundreds empty paper packets box three small bottles product description right one drop sweetness one packet definitely using packets nice run time part ways,just what have been looking for,great for the price,0.15163266492815836
6466,used eating regular peanut butter probably palatable used eating natural likely appreciate product bit bought yesterday curiosity quite delicious love try eat much calorie dense like get healthy fats nut butters days want spend calories foods great put protein shake smoothie without adding calories french toast delicious,yummy,great taste,0.0
6467,thing sticks rocks soil watering plants water sits top soil soak water african voilet soil also retain water shoots right tray soak back pot water sits moisture control soil nightmare plants actually rot roots water weeks plants never looked sickly husband looked soil asked planting flowers peat moss laugh soil bought weekend outdoor pots smelled horrible keep windows open trip home also opened bags soil mold company needs change change back previously one going look different brand,what happened,not what expected,0.3333333333333333
6468,hershey bars great halloween hand outs amazon kindle books fast easy way load books thanks amazon,hersheys bars and amazon,love these,0.0
6469,son agree fine flavored potato chips kettle brand lot interesting variations flavoring one like best stable goodies went graduate school buffalo lived western new york years frequented anchor bar chicken wings invented rather like referring buffalo wings product tasty indeed would prefer bit bite heat buffalo chicken wing serious issue find amazing product even hint pleasures buffalo chicken wings,yummy chips,not the same as expected,0.0
6470,servings freezing pouches work separate servings using cup sizes large yields servings drain lightly place cup foil wrap tight making pouch seal ziploc vacuum bags pouches fit one vacuum bag leaking foil pouch sealed tightly ziploc vacuum pump refill bags quart size casseroles salads etc well grilled sandwiches winter froze small popped onto foil sheets vacuum bags update much better sea chunk light tuna soybean oil ounce tins amazon subscribe save really god buy per,and one can freeze bulk size as this,great product,0.0
6471,smell ginger overpowering several workers walked break room said yuck smell drank warm definitely burns throat strong ginger taste aftertaste worst tasted like old lemons love moscow mule ginger beer could handle strong taste smell would better ginger lover definite,my co workers made me leave the,not bad,0.0
6472,sweetarts evokes nostalgic memories going candy store pining sweet sour chalky taste classic candy hard candy easily chewable pleasant texture taste really cannot wrong candy drawback hard stop one know eaten entire roll,classic candy,the worst,0.0
6473,great product delivery quick buying favorite snack bulk real price saver would reccomend product highly tastes wonderful,healthy snack,great,0.0
6474,surprised good cup cup coffee think liked better tully kona,surprisingly good cup of coffee,good coffee,0.22313016014842982
6475,product described shipped promptly consuming part medically supervised diet bread allowed,kavli bread,happy hips,0.0
6476,bought kelp enrich diet iodine hoping substitute salt find crunchy altogether pleasing taste top list recommendations,bit crunchy,chicken soup,0.0
6477,great coffee use keurig compatible serve units home office place follow order,fog chaser coffee,great coffee,0.3032653298563167
6478,really wish toddler liked seems high quality would provide variety diet every often eat usually needs mixed something else think tastes fine hit bought case keep trying,wish my toddler liked it,good for the price,0.0
6479,tried black cherry flavor switch definitely nice cherry taste kept thinking flavor add coke compare izze think good kids said prefer switch izze think prefer izze somewhat lighter flavor see someone would like slightly robust flavor switch slogan switch want pure juice preservatives additives etc worth noting like fruit juices fairly high sugar fructose instead glucose still sugar per still mood pure fresh carbonated juice bad,tasting soft drink all juice no sugar added,good taste but not the best,0.0
6480,crackers closest thing real thing could find even hold candle ritz crackers sometimes brittle get job done eat mine peanut butter alot light snack give stars flavors soo much one side get stale keep mine fridge hope helps,awesome gluten free crackers,delicious,0.0
6481,like blueberries love husbands favorite cereals,to heart blueberry flake and cluster oat cereal,delicious,0.0
6482,pleasant surprise relatively high protein low carb penne pasta tastes good regular penne served home made tomato sauce meat balls family though great,better than expected,best gluten free pasta,0.0
6483,might one new favorite cereals amazed crunchy cereal stayed even milk several minutes great sweet taste guessing great tastes cannot extremely healthy like anyway,wow this stuff is great,great for breakfast,0.17113903967753066
6484,stand popcorn machine years using great northern pre measured packs easy use popcorn tastes great son loves make popcorn simple easy use pre measured packs making popcorn movies breeze people popcorn maker center attention simple portion packs everyone happy,are the best excellent taste and great price,best popcorn ever,0.06295853427918728
6485,apple pie version really tasty moist flavorful contains dates almonds unsweetened apples raisins walnuts cinnamon ingredients list excited quick nutritious meal nutrient dense good fats almost sodium ordering flavors highly recommended,surprisingly delicious,great snack,0.0
6486,good oregano little much bottles give one sister,freshly dried,good stuff,0.0
6487,love numi teas organic weird additives little expensive totally worth favorite mint tea ever,my favorite mint tea,best tea ever,0.23884377019126307
6488,really start products may taste really good may full nasty things really want children eat term gluten free example important gluten intolerance kudos manufacturer making healthier product would liked given flavor better review taste black cherry flavor lot better taste still looking seemingly healthier beverage pack child lunch could worth try think flavored carbonated water gave stars unhealthy bad something like taste would sooner put product child lunch soda daddy used put soda car battery terminals dissolve acid,orange tangerine carbonated fruit drink,not bad but not great,0.0
6489,used liked taken time bake summer use winter time update,used them one time,good stuff,0.0
6490,looked like ideal solution got bit fizz real fruit juices vitamins calories per break diet high fructose corn syrup taste actually pretty good pomegranate flavor gives nice tang without overwhelming carbonation light enough give drink bit extra zip without threatening overwhelm stomach izze sweet enough enjoy sort reward workout without sticky overly sweet way traditional soft drinks test tried one room temperature test repeat served nicely chilled straight refrigerator ice izze enjoyable treat without completely busting calorie count,enough of tang to make your mouth water,best of the best,0.09196986029286058
6491,received baby yellow instead correct baby white kernels unable return product since grocery item amazon com customer service excellent job provided full refund far tell issues product,received wrong product,arrived in the picture,0.0
6492,able find acceptable pasta gave bread store bought loaves completely inedible expensive wound making breadcrumbs loaves would gone waste mother told friend loved bread mix sister went bought bread machine ordered pamela wheat free gluten free bread mix wanted try one fully expected give rest mom friend much surprise bread better good good gluten free would definitely eat bread taste texture dense whole grain bread sure follow directions exactly think disappointed downside price next time order bulk mix,very good bread even for non gf people,good taste good texture,0.09196986029286058
6493,addicted wish product expensive even though buy much cheaper price directly nespresso site however day smile face bit energy much fun typical coffee love nespresso capsule blend works,wish was not,great value,0.0
6494,purchased boxes received within week reasonable priced cons shipped large box packaging messed received leaking dried wrapper hard get good mother complained dad,ok,good product,0.0
6495,boyfriend found coffee way weak tasteless back looking coffee enjoy,weak,not good,0.0
6496,surprised see many strong negative reviews newman organics dark chocolate bar personally find taste delicious rich chocolate flavor also avoiding overly sweet sugar taste common lower end chocolate confections newman organics dark chocolate bar also manages minimize bitter taste common dark chocolate huge plus considering big fan dark chocolate first place highly recommended,those who usually do not like dark chocolate,my favorite,0.0
6497,dogs love better ears taste great smokey bacon flavor lower fat bad stores carry,dogs love better than ears,great dog food,0.0
6498,third flavor tried tassimo high hopes since really enjoyed regular gevalia mocha expecting andes candy flavor unfortunately peppermint flavor little top bitey chocolate somewhat toned non existent might experimenting though since servings left probably try something along lines brewing hot chocolate disc conjunction peppermint chocolate espresso discs comprise flavor hopes might take edge excessive peppermint glad kraft putting seasonal flavors want support probably would buy one like peppermint might want give shot,okay not great,not as good as the original,0.16666666666666669
6499,love love good health kettle style olive oil potato chips sea salt crunchy greasy kettle brand chips also love right amount sea salt normally eat potato chips except twice year limited amounts ordered grand children ended eating good,in chicago,delicious,0.0
6500,first reviewer said soup disappeared markets shop east per usual searched amazon soup outstanding low carbers diabetics special treat use mostly sauce chicken pork chops veggies treat like mushroom soup sauce thinning cream broth needed normally bit spiciness makes big difference ease prep added variety sometimes bland dishes canned soups like progresso makes ones find palatable french onion especially delicious good,great lower carb soup and wonderful sauce,tasty and easy to make,0.13406400920712788
6501,pork rinds delicious taste fresh plump nicely right amount spice plus cooking microwave like microwavable popcorn breeze store freezer along popcorn keep fresh carb per bag makes perfect snack diabetic lifestyle,delicious,best salt ever,0.0
6502,never thought would say spread actually much salmon enough cream cheese packed bit salty dry point crumbles opposed spreadable opened second mixed equal amount fresh cream cheese threw capers excellent results could find anything tin threw bought sale list price pretty good value,too much salmon,very disappointed,0.0
6503,great product vendor selling get target babies rus convenience worth much,way overpriced,good product,0.0
6504,year old cocker spaniel loves food good needs lose pounds trick glad found amazon hard find elsewhere,happy dog,great dog food,0.3333333333333333
6505,bed nestea course continued practice ever since rarely miss day unless town even visiting time share bottle goes recently wife unable find product grocery stores visit regularly supply bottles began dwindle called phone sent emails unable find source mentioned son san diego came back email cleaned walmart jars way tomorrow hurray next day email said amazon gave details ordered bottles computer arrived shortly good order since would expect life time supply happy clam tea goes thank thank,the best of the best,best ghee ever,0.17113903967753066
6506,calories protein sweet cure craving throw lunch pale meals little difficult kids open may need start little tear believer making another order today,smooth chocolatey snack,good for the kids,0.0
6507,purchased subscribe save think comparable microwave popcorn brands quite reddenbacher higher standards expect kernels bit tougher maybe chewier butter flavoring tastes bit artificial also found partially popped kernels product orville reddenbacher products like tender white popcorn opinion worth paying bit extra,good but not as great as others,not the best,0.08786571270524224
6508,bought bags thought tough thick nylon guess bags would work perfectly fine using transport needed really tough one like guys try sell afghanistan bags already trash uses wash laundry bag ripped uses gave bad needing seller awesome received bags afghanistan days original order date say seller expedient,not what thought,the best,0.0
6509,must say blueberries great sweet oily wonderful addition home made trail mix,dried fruit,delicious,0.0
6510,ordered sportea arrived within days brew fresh pint daily drink rocks slice lemon orange little bit sugar caffeine free still picker upper afternoon refreshing delicious would highly recommend tea ever tasted,rocks,great tea,0.0
6511,machine got constantly quality usually needs repaired years like good coffee call one new machine compared actually little bit bother long coffee tastes good depending coffee beans use excellent coffee good price actually gotten cheaper througout years anyways cannot compare saeco jura want good coffee reasonable price buy one,would buy it over and over again,good coffee but not great,0.0
6512,healthier whether bottle tetra personal preference point try judge besides found bottle actually environmentally friendly happily surprised tetra recylced many plants nationally bottle made recylced materials personally important agree reviewers regards concentrate decrease carbon foot print true relevant zico thank amazing products continue give importantly thank promoting healthier hydrated lifestyle fabulously tasty way via bottle tetra breaking mold trying help people new bottle still keeping tetra become loyal hat acquired another fan life cheers zico still amazing,still amazing,the best,0.0
6513,love much healthier popcorn feel good feeding toddler small delicate burn careful cooking stove top,love it,great for the movies,0.0
6514,excited receive kisses macadamia nuts know hawaii shipping son girlfriend telling good unfortunately shipped came melted would thought company would sent dry ice overnighted could even try tin foil wrapper melted chocolate return product suggestion since bag invest dry ice,problem with shipping,stale,0.0
6515,eaten lot hormel past year saw sale combined prime shipping brainer big mistake hormel compleats beef steak peppers savory sauce noodles variety worst thing ever eaten serving army says lot noodles goo tons mushrooms meat found forced eat half deciding offer dog sniffed walked away stay away chicken seem great hope helps others avoid mistake,worst ever,the only thing will be,0.0
6516,finally great tasting rice light fluffy good found good anything riceselect royal blend texmati white brown wild red rice ounce jars love different colors make great presentation try hooked,light fluffy good for you rice,great rice,0.06766764161830635
6517,wanted say great deal shop cups anywhere else,coffee coffee coffee,great coffee,0.3032653298563167
6518,georgia wirehair fox terrier learned work tug jug first day got fill dry dog food treats likes better food dish daughter law chihuahua boxer bought another toy chihuahua takes toy cage let boxer near ordered another one son two dobermans,and love tug jug,good for dogs with sensitive stomachs,0.0
6519,ordered product amazement fully hydrogenated oil okay partially bad enough fully kidding stuff effect poison body opinion science supports sent back promptly went another product offered amazon hydrogenated trans fats kind guess tastes better shame swiss miss need change formula ingredients listed reason,in it unbelievable in this day of age,worst coconut oil ever,0.0
6520,coffee good far cups good price order time amazon,good coffee and very good price,great coffee,0.06766764161830635
6521,love one complaint portion tiny feel like could get little satisfying prepared meals amount calories,great flavor and calorie count,delicious,0.0
6522,far best hot chocolate ever tasted flavors good especially raspberry one favorite use hot water tastes rich creamy,the best hot cocoa mix ever,best hot chocolate ever,0.45489799478447507
6523,course main criteria dog like title answer dog unique bought treat satisfied maybe half even less one little treats hand fairly liberally without effecting diet good product,our westie loves them,my dog loves them,0.5
6524,read nine reviews wondered product depending person taste could consistently receive five stars something suspicious nope tenth five star rating row tough best sauce kind ever old guy around right sweetness right hotness would love soak chicken well dip egg rolls chicken nuggets big bottles last back fer shure absolutely worth worth little price stuff standard every home along plumbing sincere apologies reviewers doubting,what all these folks are right,best quality product,0.0
6525,reading reviews hesitant get glad smell opening one mini bags box amazing definitely proving french roast taste strong french roast coffees fine brews perfectly keurig tastes amazing definitely would recommend especially like stronger french roast blends,great coffee,my favorite,0.0
6526,favorites comes cups green mountain coffee dark magic count cups keurig brewers among brews consistently good strong cup coffee prefer bold taste fancy flavors deep intense taste satisfies nicely,rich strong smooth coffee,great coffee,0.18393972058572117
6527,solixir new favorite beverage solixir packed botanical extracts designed serve functional purpose light botanical blend perfect balance juice sparkling water added sugar natural pomegranate ginger also called restore ultimate beverage maintaining good hydration healthy balance without consuming lots added sugar artificial ingredients also check blackberry chamomile relax orange mate awaken well rounded selection functional healthy beverages,crisp cool and totally hydrating,the switch,0.0
6528,first moment bite cracker notice difference tasty crunchy organic cracker perfect soup salad certified organic using quality ingredients cracker dry greasy oily like typical potato chip comes several different varieties flavors recommended,taste the quality,great snack,0.0
6529,months dog chewing molars often also may strong chewer dogs reviews dog first recieved toy kept pawing pushing nose panting took hour almost got one cup kibble later got used strategy pushes back bottle straight empty bottle minutes major problem toy rubber spikes rope gets pretty nasty picks hair carpet dry food crumbs kibble inside bottle builds disgusting slimy gunk extremely hard get crap spikes inner edges rope good toy medium sized mutt gets dirty hard clean,good toy,dog food but not the best dog food,0.0
6530,yummy could eat day delicious feel good food,delicious,delicious,1.0
